year,state_name,total_agencies,participating_agencies,participation_pct,nibrs_participating_agencies,nibrs_participation_pct,covered_agencies,covered_pct,total_population,nibrs_participating_population
1965,Puerto Rico,1,0,0.00,0,0.00,0,0.00,2631489,0
1965,Rhode Island,38,25,65.79,0,0.00,1,2.63,938976,744500
1965,South Carolina,119,52,43.70,4,3.36,9,7.56,2601467,1266281
1965,South Dakota,94,65,69.15,2,2.13,3,3.19,710935,562192
1965,Tennessee,175,61,34.86,1,0.57,7,4.00,3895315,2443314
1965,Texas,568,366,64.44,36,6.34,57,10.04,10806282,8840591
1965,Utah,69,48,69.57,2,2.90,5,7.25,1046845,866916
1965,Vermont,40,29,72.50,9,22.50,9,22.50,397263,304581
1965,Virginia,173,118,68.21,13,7.51,15,8.67,4490345,3778622
1965,Washington,119,103,86.55,4,3.36,4,3.36,3111906,2963657
1965,West Virginia,113,33,29.20,0,0.00,1,0.88,1792317,481123
1965,Wisconsin,208,181,87.02,5,2.40,5,2.40,4288550,3905253
1965,Wyoming,43,36,83.72,1,2.33,1,2.33,347382,297401
1964,Alabama,170,66,38.82,4,2.35,18,10.59,3461181,1787523
1964,Alaska,7,5,71.43,0,0.00,0,0.00,250000,235200
1964,Arizona,47,41,87.23,4,8.51,4,8.51,1595225,1503090
1964,Arkansas,141,51,36.17,1,0.71,6,4.26,1978395,887079
1964,California,425,403,94.82,31,7.29,31,7.29,18595539,18370094
1964,Canal Zone,1,0,0.00,0,0.00,0,0.00,42796,0
1964,Colorado,113,83,73.45,4,3.54,5,4.42,2003460,1758404
1964,Connecticut,99,85,85.86,12,12.12,12,12.12,2848504,2382912
1964,Delaware,17,11,64.71,0,0.00,1,5.88,499265,129196
1964,District of Columbia,3,2,66.67,0,0.00,0,0.00,808000,808000
1964,Florida,212,128,60.38,5,2.36,16,7.55,5807588,4305672
1964,Georgia,283,81,28.62,4,1.41,16,5.65,4373008,2483584
1964,Guam,1,1,100.00,0,0.00,0,0.00,64363,64363
1964,Hawaii,14,13,92.86,2,14.29,2,14.29,706652,670820
1964,Idaho,76,63,82.89,2,2.63,2,2.63,696173,609310
1964,Illinois,432,327,75.69,9,2.08,13,3.01,10541401,9204914
1964,Indiana,319,190,59.56,2,0.63,4,1.25,4834259,4026844
1964,Iowa,204,168,82.35,4,1.96,4,1.96,2768105,2425194
1964,Kansas,199,160,80.40,5,2.51,6,3.02,2241894,1938765
1964,Kentucky,209,99,47.37,0,0.00,0,0.00,3159131,1969995
1964,Louisiana,153,95,62.09,19,12.42,35,22.88,3683184,2604321
1964,Maine,87,62,71.26,5,5.75,6,6.90,1011536,825849
1964,Maryland,93,46,49.46,1,1.08,9,9.68,3519085,2583777
1964,Massachusetts,265,208,78.49,0,0.00,5,1.89,5360565,4912399
1964,Michigan,286,238,83.22,8,2.80,8,2.80,8145228,7283932
1964,Minnesota,216,194,89.81,6,2.78,6,2.78,3546560,3339116
1964,Mississippi,145,37,25.52,0,0.00,1,0.69,2318336,885566
1964,Missouri,264,173,65.53,8,3.03,19,7.20,4488847,3632651
1964,Montana,89,74,83.15,2,2.25,2,2.25,712372,630038
1964,Nebraska,138,104,75.36,0,0.00,1,0.72,1483192,1237586
1964,Nevada,27,19,70.37,0,0.00,0,0.00,408007,341408
1964,New Hampshire,56,35,62.50,0,0.00,0,0.00,654041,385280
1964,New Jersey,365,296,81.10,1,0.27,5,1.37,6739587,5736044
1964,New Mexico,69,45,65.22,2,2.90,3,4.35,1051606,720963
1964,New York,426,383,89.91,35,8.22,45,10.56,18788802,17798013
1964,North Carolina,212,118,55.66,1,0.47,3,1.42,4840183,3006888
1964,North Dakota,68,53,77.94,0,0.00,0,0.00,644990,533305
1964,Ohio,386,313,81.09,3,0.78,4,1.04,10116533,8936152
1964,Oklahoma,169,112,66.27,6,3.55,10,5.92,2509944,2009138
1964,Oregon,96,77,80.21,1,1.04,1,1.04,1868114,1595959
1964,Pennsylvania,648,446,68.83,5,0.77,14,2.16,11612544,7463378
1964,Puerto Rico,1,1,100.00,0,0.00,0,0.00,2577000,2577000
1964,Rhode Island,38,30,78.95,0,0.00,1,2.63,933089,830799
1964,South Carolina,119,52,43.70,4,3.36,9,7.56,2612428,1437965
1964,South Dakota,94,64,68.09,1,1.06,3,3.19,715008,550469
1964,Tennessee,175,58,33.14,1,0.57,7,4.00,3847483,2311478
1964,Texas,566,323,57.07,33,5.83,58,10.25,10632278,8472047
1964,Utah,69,52,75.36,5,7.25,6,8.70,1022241,903640
1964,Vermont,40,28,70.00,9,22.50,9,22.50,409006,299971
1964,Virginia,173,118,68.21,13,7.51,15,8.67,4480201,3757864
1964,Washington,118,104,88.14,4,3.39,4,3.39,2997339,2892480
1964,West Virginia,113,35,30.97,0,0.00,1,0.88,1799205,521854
1964,Wisconsin,206,169,82.04,5,2.43,7,3.40,4156728,3626543
1964,Wyoming,43,35,81.40,1,2.33,1,2.33,342992,300628
1963,Alabama,173,77,44.51,3,1.73,18,10.40,3432484,1976707
1963,Alaska,7,6,85.71,0,0.00,0,0.00,248000,244077
1963,Arizona,47,37,78.72,4,8.51,4,8.51,1573945,1448829
1963,Arkansas,141,61,43.26,1,0.71,6,4.26,1901985,1021574
1963,California,423,406,95.98,29,6.86,29,6.86,18110168,17988716
1963,Canal Zone,1,0,0.00,0,0.00,0,0.00,43200,0
1963,Colorado,111,89,80.18,5,4.50,5,4.50,1995959,1907696
1963,Connecticut,99,86,86.87,12,12.12,12,12.12,2744140,2327909
1963,Delaware,14,10,71.43,1,7.14,1,7.14,484459,416716
1963,District of Columbia,3,3,100.00,0,0.00,0,0.00,798000,798000
1963,Florida,212,144,67.92,7,3.30,15,7.08,5751537,4818544
1963,Georgia,283,94,33.22,8,2.83,16,5.65,4215302,2370855
1963,Guam,1,1,100.00,0,0.00,0,0.00,64600,64600
1963,Hawaii,14,14,100.00,2,14.29,2,14.29,699619,699619
1963,Idaho,76,63,82.89,1,1.32,2,2.63,717188,570643
1963,Illinois,431,339,78.65,6,1.39,7,1.62,10206746,9145092
1963,Indiana,227,198,87.22,2,0.88,2,0.88,4700179,4458333
1963,Iowa,203,175,86.21,4,1.97,4,1.97,2792207,2529831
1963,Kansas,199,180,90.45,6,3.02,6,3.02,2241371,2146115
1963,Kentucky,209,111,53.11,0,0.00,0,0.00,3094883,2047896
1963,Louisiana,152,80,52.63,13,8.55,33,21.71,3615386,2372959
1963,Maine,87,63,72.41,4,4.60,4,4.60,999185,861492
1963,Maryland,70,46,65.71,1,1.43,9,12.86,3370486,3041112
1963,Massachusetts,251,200,79.68,0,0.00,5,1.99,5240551,4869031
1963,Michigan,281,244,86.83,7,2.49,7,2.49,8139577,7748907
1963,Minnesota,216,199,92.13,4,1.85,5,2.31,3520659,3368836
1963,Mississippi,145,37,25.52,0,0.00,1,0.69,2294601,779794
1963,Missouri,263,195,74.14,9,3.42,16,6.08,4406663,3839455
1963,Montana,89,75,84.27,1,1.12,1,1.12,712374,646550
1963,Nebraska,137,106,77.37,1,0.73,1,0.73,1463374,1266151
1963,Nevada,27,22,81.48,0,0.00,0,0.00,368015,317559
1963,New Hampshire,46,31,67.39,0,0.00,0,0.00,626987,440999
1963,New Jersey,364,292,80.22,0,0.00,5,1.37,6522750,5452993
1963,New Mexico,69,48,69.57,2,2.90,3,4.35,1058707,768028
1963,New York,358,321,89.66,36,10.06,46,12.85,18527461,17581968
1963,North Carolina,210,124,59.05,1,0.48,2,0.95,4748593,3054732
1963,North Dakota,68,57,83.82,0,0.00,0,0.00,634028,555451
1963,Ohio,385,324,84.16,2,0.52,2,0.52,10185940,9472307
1963,Oklahoma,169,117,69.23,9,5.33,11,6.51,2541376,2055214
1963,Oregon,95,79,83.16,1,1.05,1,1.05,1823151,1726657
1963,Pennsylvania,571,456,79.86,8,1.40,14,2.45,11564752,10672750
1963,Puerto Rico,1,0,0.00,0,0.00,0,0.00,2529000,0
1963,Rhode Island,33,30,90.91,0,0.00,1,3.03,902100,865520
1963,South Carolina,119,62,52.10,5,4.20,9,7.56,2539527,1535584
1963,South Dakota,94,72,76.60,1,1.06,3,3.19,737033,634387
1963,Tennessee,175,66,37.71,3,1.71,7,4.00,3742236,2344362
1963,Texas,568,341,60.04,29,5.11,59,10.39,10589201,8542547
1963,Utah,69,53,76.81,6,8.70,6,8.70,1012147,903054
1963,Vermont,40,23,57.50,6,15.00,6,15.00,389992,217342
1963,Virginia,172,118,68.60,9,5.23,15,8.72,4432005,3623427
1963,Washington,117,107,91.45,3,2.56,4,3.42,3063991,3000461
1963,West Virginia,113,36,31.86,0,0.00,1,0.88,1780077,498782
1963,Wisconsin,205,179,87.32,8,3.90,8,3.90,4129658,3836084
1963,Wyoming,43,33,76.74,1,2.33,1,2.33,336986,279258
1962,Alabama,173,82,47.40,3,1.73,12,6.94,3418635,1935152
1962,Arizona,45,40,88.89,1,2.22,1,2.22,1514938,1472393
1962,Arkansas,141,61,43.26,2,1.42,6,4.26,1864019,1002400
1962,California,418,398,95.22,27,6.46,27,6.46,17447000,17315970
1962,Colorado,111,89,80.18,2,1.80,4,3.60,1934622,1710578
1962,Connecticut,99,82,82.83,12,12.12,12,12.12,2670948,2218056
1962,Delaware,14,10,71.43,1,7.14,1,7.14,476802,408945
1962,District of Columbia,2,2,100.00,0,0.00,0,0.00,784000,784000
1962,Florida,212,149,70.28,11,5.19,13,6.13,5533089,4706189
1962,Georgia,283,105,37.10,5,1.77,11,3.89,4151178,2457897
1962,Idaho,76,66,86.84,1,1.32,1,1.32,700318,578262
1962,Illinois,427,339,79.39,4,0.94,7,1.64,10170866,9019323
1962,Indiana,227,200,88.11,1,0.44,1,0.44,4718227,4554107
1962,Iowa,203,181,89.16,3,1.48,3,1.48,2785762,2540825
1962,Kansas,198,165,83.33,2,1.01,3,1.52,2229579,2040590
1962,Kentucky,209,129,61.72,0,0.00,0,0.00,3082135,2285331
1962,Louisiana,152,89,58.55,12,7.89,24,15.79,3480589,2476560
1962,Maine,87,57,65.52,1,1.15,1,1.15,1001733,844321
1962,Maryland,70,48,68.57,1,1.43,9,12.86,3267047,2991531
1962,Massachusetts,251,187,74.50,0,0.00,4,1.59,5179161,4750668
1962,Michigan,278,239,85.97,4,1.44,4,1.44,8000087,7529940
1962,Minnesota,215,201,93.49,3,1.40,3,1.40,3488592,3354535
1962,Mississippi,145,47,32.41,0,0.00,1,0.69,2252189,874782
1962,Missouri,262,202,77.10,7,2.67,16,6.11,4421823,3888238
1962,Montana,85,77,90.59,1,1.18,1,1.18,714038,643129
1962,Nebraska,137,111,81.02,0,0.00,1,0.73,1487318,1320185
1962,Nevada,27,22,81.48,0,0.00,0,0.00,335008,288231
1962,New Hampshire,46,26,56.52,0,0.00,0,0.00,632004,421966
1962,New Jersey,361,268,74.24,1,0.28,4,1.11,6267660,5109146
1962,New Mexico,69,42,60.87,1,1.45,2,2.90,1056682,735822
1962,New York,355,314,88.45,34,9.58,44,12.39,18184766,17150801
1962,North Carolina,209,121,57.89,0,0.00,1,0.48,4715715,2960785
1962,North Dakota,68,59,86.76,0,0.00,0,0.00,642013,570568
1962,Ohio,382,326,85.34,1,0.26,2,0.52,10104365,9426212
1962,Oklahoma,169,117,69.23,3,1.78,7,4.14,2476753,1983231
1962,Oregon,93,83,89.25,0,0.00,0,0.00,1860204,1747769
1962,Pennsylvania,568,358,63.03,11,1.94,13,2.29,11529010,7103788
1962,Rhode Island,33,27,81.82,0,0.00,0,0.00,864998,806822
1962,South Carolina,119,56,47.06,1,0.84,6,5.04,2475911,1298170
1962,South Dakota,94,68,72.34,0,0.00,0,0.00,721010,574776
1962,Tennessee,175,67,38.29,1,0.57,5,2.86,3509372,2043556
1962,Texas,508,329,64.76,25,4.92,42,8.27,9336493,7784953
1961,Alabama,173,99,57.23,5,2.89,12,6.94,3324840,2216310
1961,Alaska,7,6,85.71,0,0.00,0,0.00,226167,222930
1961,Arizona,44,38,86.36,0,0.00,1,2.27,1306352,1217701
1961,Arkansas,141,71,50.35,2,1.42,7,4.96,1824258,1065830
1961,California,416,389,93.51,27,6.49,27,6.49,16170757,15938863
1961,Canal Zone,1,1,100.00,0,0.00,0,0.00,42122,42122
1961,Colorado,110,93,84.55,2,1.82,4,3.64,1774226,1651223
1961,Connecticut,93,67,72.04,3,3.23,4,4.30,2541084,2019995
1961,Delaware,14,10,71.43,1,7.14,1,7.14,453611,388393
1961,District of Columbia,2,2,100.00,0,0.00,0,0.00,763956,763956
1961,Florida,212,157,74.06,10,4.72,14,6.60,5020502,4278070
1961,Georgia,283,129,45.58,4,1.41,9,3.18,3984144,2690122
1961,Guam,1,1,100.00,0,0.00,0,0.00,62044,62044
1961,Hawaii,14,13,92.86,2,14.29,2,14.29,636977,633923
1961,Idaho,76,67,88.16,1,1.32,1,1.32,658805,550127
1961,Illinois,426,361,84.74,6,1.41,7,1.64,10105315,9421485
1961,Indiana,227,212,93.39,1,0.44,1,0.44,4665785,4571459
1961,Iowa,203,189,93.10,3,1.48,3,1.48,2766036,2634231
1961,Kansas,197,173,87.82,2,1.02,3,1.52,2189131,2056767
1961,Kentucky,207,124,59.90,0,0.00,0,0.00,3038156,2048346
1961,Louisiana,152,95,62.50,12,7.89,23,15.13,3394657,2473314
1961,Maine,71,62,87.32,1,1.41,1,1.41,971919,916649
1961,Maryland,68,43,63.24,2,2.94,9,13.24,3172495,2868052
1961,Massachusetts,216,178,82.41,0,0.00,4,1.85,5166360,4898417
1961,Michigan,273,249,91.21,4,1.47,4,1.47,7832419,7595701
1961,Minnesota,215,204,94.88,4,1.86,4,1.86,3427591,3353031
1961,Mississippi,145,54,37.24,0,0.00,1,0.69,2182022,941028
1961,Missouri,259,201,77.61,7,2.70,16,6.18,4375435,3827262
1961,Montana,85,77,90.59,1,1.18,1,1.18,679448,629004
1961,Nebraska,137,117,85.40,1,0.73,1,0.73,1414511,1291086
1961,Nevada,27,23,85.19,0,0.00,0,0.00,285278,253061
1961,New Hampshire,35,25,71.43,0,0.00,0,0.00,606921,404966
1961,New Jersey,318,258,81.13,0,0.00,1,0.31,6085359,4785953
1961,New Mexico,67,45,67.16,1,1.49,2,2.99,982964,720315
1961,New York,345,317,91.88,33,9.57,42,12.17,17517636,16729231
1961,North Carolina,208,135,64.90,0,0.00,0,0.00,4541781,3190394
1961,North Dakota,68,62,91.18,0,0.00,0,0.00,632446,586145
1961,Ohio,380,337,88.68,2,0.53,2,0.53,9422531,8822050
1961,Oklahoma,169,122,72.19,4,2.37,6,3.55,2352624,1909361
1961,Oregon,93,86,92.47,0,0.00,0,0.00,1764906,1624266
1961,Pennsylvania,509,358,70.33,11,2.16,17,3.34,11522870,7191159
1961,Puerto Rico,1,0,0.00,0,0.00,0,0.00,2353297,0
1961,Rhode Island,33,30,90.91,0,0.00,0,0.00,859488,825836
1961,South Carolina,119,75,63.03,3,2.52,6,5.04,2419593,1699220
1961,South Dakota,94,70,74.47,0,0.00,0,0.00,680514,549726
1961,Tennessee,173,78,45.09,1,0.58,4,2.31,3438446,2265056
1961,Texas,567,389,68.61,28,4.94,47,8.29,9760209,8156072
1961,Utah,69,51,73.91,5,7.25,5,7.25,918426,792849
1961,Vermont,33,20,60.61,0,0.00,0,0.00,389881,175533
1961,Virginia,171,124,72.51,6,3.51,8,4.68,3895706,3383243
1961,Washington,116,106,91.38,3,2.59,3,2.59,2864810,2789785
1961,West Virginia,113,43,38.05,0,0.00,1,0.88,1860421,533596
1961,Wisconsin,204,185,90.69,8,3.92,9,4.41,4028618,3780455
1961,Wyoming,43,39,90.70,0,0.00,0,0.00,330066,310263
1960,Alabama,173,65,37.57,4,2.31,12,6.94,3324840,1930264
1960,Alaska,7,6,85.71,0,0.00,0,0.00,226167,222930
1960,Arizona,44,34,77.27,0,0.00,1,2.27,1306352,1178806
1960,Arkansas,141,55,39.01,2,1.42,7,4.96,1810544,867559
1960,California,415,386,93.01,28,6.75,28,6.75,16190816,15864229
1960,Canal Zone,1,0,0.00,0,0.00,0,0.00,42122,0
1960,Colorado,110,87,79.09,4,3.64,4,3.64,1774226,1597033
1960,Connecticut,93,49,52.69,1,1.08,1,1.08,2557022,2033790
1960,Delaware,14,9,64.29,1,7.14,1,7.14,453611,383392
1960,District of Columbia,2,2,100.00,0,0.00,0,0.00,763956,763956
1960,Florida,211,105,49.76,5,2.37,14,6.64,5021308,3392740
1960,Georgia,283,85,30.04,2,0.71,9,3.18,3984144,2308818
1960,Guam,1,1,100.00,0,0.00,0,0.00,62044,62044
1960,Hawaii,14,13,92.86,2,14.29,2,14.29,636977,633923
1960,Idaho,76,60,78.95,1,1.32,1,1.32,658805,520413
1960,Illinois,426,284,66.67,4,0.94,5,1.17,10125616,5236648
1960,Indiana,227,187,82.38,1,0.44,1,0.44,4665785,4397680
1960,Iowa,203,161,79.31,3,1.48,3,1.48,2766036,2416144
1960,Kansas,197,147,74.62,3,1.52,3,1.52,2189131,1904874
1960,Kentucky,207,103,49.76,0,0.00,0,0.00,3042326,1866155
1960,Louisiana,152,75,49.34,12,7.89,23,15.13,3394657,2225104
1960,Maine,70,49,70.00,1,1.43,1,1.43,971919,794045
1960,Maryland,68,36,52.94,2,2.94,9,13.24,3172495,2884639
1960,Massachusetts,216,124,57.41,0,0.00,4,1.85,5166360,4415357
1960,Michigan,273,210,76.92,3,1.10,3,1.10,7831982,7073860
1960,Minnesota,214,176,82.24,3,1.40,3,1.40,3422563,3193080
1960,Mississippi,145,34,23.45,0,0.00,1,0.69,2182022,768987
1960,Missouri,260,139,53.46,3,1.15,15,5.77,4385148,3322286
1960,Montana,85,71,83.53,1,1.18,1,1.18,679448,609770
1960,Nebraska,137,109,79.56,1,0.73,1,0.73,1414511,1256282
1960,Nevada,27,21,77.78,0,0.00,0,0.00,285278,245953
1960,New Hampshire,35,26,74.29,0,0.00,0,0.00,606921,491252
1960,New Jersey,316,194,61.39,1,0.32,2,0.63,6049690,4408986
1960,New Mexico,67,27,40.30,0,0.00,2,2.99,982964,529165
1960,New York,345,285,82.61,32,9.28,41,11.88,17501185,16256294
1960,North Carolina,208,113,54.33,0,0.00,0,0.00,4541781,2942549
1960,North Dakota,68,56,82.35,0,0.00,0,0.00,632446,547435
1960,Ohio,380,269,70.79,1,0.26,2,0.53,9712882,8497130
1960,Oklahoma,169,100,59.17,2,1.18,5,2.96,2346856,1693485
1960,Oregon,93,72,77.42,0,0.00,0,0.00,1764906,1593064
1960,Pennsylvania,509,313,61.49,11,2.16,17,3.34,11522390,6721409
1960,Puerto Rico,1,0,0.00,0,0.00,0,0.00,0,0
1960,Rhode Island,33,17,51.52,0,0.00,0,0.00,926143,696237
1960,South Carolina,119,54,45.38,2,1.68,6,5.04,2419593,1270080
1960,South Dakota,94,53,56.38,0,0.00,0,0.00,680514,430782
1960,Tennessee,175,58,33.14,1,0.57,4,2.29,3474686,1904274
1960,Texas,567,292,51.50,19,3.35,44,7.76,9780327,7307288
1960,Utah,69,48,69.57,3,4.35,5,7.25,918426,628548
1960,Vermont,33,18,54.55,0,0.00,0,0.00,389881,154307
1960,Virginia,171,106,61.99,2,1.17,5,2.92,3895591,3040241
1960,Washington,115,87,75.65,3,2.61,3,2.61,2864810,2702375
1960,West Virginia,113,28,24.78,0,0.00,0,0.00,1860421,403185
1960,Wisconsin,204,157,76.96,8,3.92,9,4.41,4028618,3557276
1960,Wyoming,43,34,79.07,0,0.00,0,0.00,330066,276938
